Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY46646974,18-09-2022,506.77,Credit Card,Failed,POL17851408
PAY71945704,26-09-2022,457.8,Credit Card,Failed,POL39150268
PAY87269113,31-05-2023,1257.01,Credit Card,Failed,POL14393103
PAY41622140,10-10-2023,424.41,Credit Card,Failed,POL22416756
PAY98264609,13-03-2024,650.94,Credit Card,Failed,POL47794870
PAY31275092,20-03-2022,1075.8,Credit Card,Failed,POL61900129
PAY26414319,26-03-2023,509.51,Credit Card,Failed,POL57812937
PAY66177260,20-09-2022,143.73,Credit Card,Failed,POL22496499
PAY21813588,26-03-2022,93.88,Credit Card,Failed,POL28472750
PAY44815406,29-03-2022,319.34,Credit Card,Failed,POL45444901
PAY28880752,28-05-2024,725.29,Credit Card,Failed,POL84542810
PAY22179132,19-07-2024,192.85,Credit Card,Failed,POL69912538
PAY22742235,29-01-2024,1301.12,Credit Card,Failed,POL44439232
PAY60466913,27-01-2023,853.41,Credit Card,Failed,POL60083626
PAY84844647,09-10-2024,868.16,Credit Card,Failed,POL52520227
PAY85272460,25-02-2022,207.7,Credit Card,Failed,POL84894422
PAY07088268,28-10-2022,380.7,Credit Card,Failed,POL06464463
PAY49938758,25-06-2023,1087.48,Credit Card,Failed,POL26888148
PAY41556297,04-09-2023,437.25,Credit Card,Failed,POL89983994
PAY74173014,23-03-2022,767.84,Credit Card,Failed,POL48871817
PAY37292431,16-05-2022,258.15,Credit Card,Failed,POL27188629
PAY11264498,01-05-2022,512.59,Credit Card,Failed,POL81654453
PAY72146262,09-10-2023,171.37,Credit Card,Failed,POL89297739
PAY38545843,17-08-2024,1286.28,Credit Card,Failed,POL09750798
PAY05469603,15-05-2022,370.53,Credit Card,Failed,POL24855714
PAY13461919,27-02-2022,1081.23,Credit Card,Failed,POL87933513
PAY43799690,28-05-2024,218.05,Credit Card,Failed,POL96760097
PAY18610648,18-02-2023,669.79,Credit Card,Failed,POL51164854
PAY93282752,12-01-2022,288.2,Credit Card,Failed,POL92386046
PAY47624551,11-08-2022,1133.74,Credit Card,Failed,POL30062684
PAY41406139,26-06-2024,201.61,Credit Card,Failed,POL59128367
PAY09125211,12-11-2024,1356.65,Credit Card,Failed,POL17105339
PAY67466863,10-09-2023,154.55,Credit Card,Failed,POL76996418
PAY69590598,04-11-2022,290.98,Credit Card,Failed,POL13218423
PAY78584072,07-08-2023,771.8,Credit Card,Failed,POL04331178
PAY79423768,12-11-2024,1393.1,Credit Card,Failed,POL29760380
PAY46319801,28-10-2024,790.89,Credit Card,Failed,POL00148188
PAY93809604,20-01-2023,237.54,Credit Card,Failed,POL66860672
PAY44654958,24-08-2022,706.42,Credit Card,Failed,POL62665179
PAY40610060,27-03-2023,957.76,Credit Card,Failed,POL05711134
PAY49853872,10-10-2023,1058.74,Credit Card,Failed,POL87833198
PAY53362242,05-01-2022,1422.71,Credit Card,Failed,POL09615361
PAY37439200,13-10-2022,334.39,Credit Card,Failed,POL92941554
PAY69376608,12-05-2022,1467.07,Credit Card,Failed,POL17282682
PAY41596213,07-04-2023,570.2,Credit Card,Failed,POL75285626
PAY66182721,16-07-2023,1437.42,Credit Card,Failed,POL95715427
PAY42813642,24-11-2024,661.32,Credit Card,Failed,POL77826609
PAY91015280,22-02-2023,635.51,Credit Card,Failed,POL88672866
PAY83227815,14-07-2024,190.55,Credit Card,Failed,POL45656881
PAY85540468,01-05-2023,1392.12,Credit Card,Failed,POL67385863
PAY27030997,21-03-2022,1237.53,Credit Card,Failed,POL41993395
PAY81190672,01-11-2022,1479.11,Credit Card,Failed,POL21871449
PAY28317524,17-03-2023,1146.89,Credit Card,Failed,POL29130191
PAY79276286,01-10-2024,1429.3,Credit Card,Failed,POL28314464
PAY09196712,19-01-2022,453.63,Credit Card,Failed,POL77366966
PAY19179142,17-07-2022,1458.72,Credit Card,Failed,POL59128367
PAY86513857,30-03-2022,164.34,Credit Card,Failed,POL82703619
PAY83559844,13-03-2023,916.11,Credit Card,Failed,POL49366333
PAY72566142,07-02-2023,1496.53,Credit Card,Failed,POL55813188
PAY03584883,14-06-2022,128.09,Credit Card,Failed,POL00677715
PAY17008932,06-09-2024,1092.96,Credit Card,Failed,POL06264444
PAY73906809,02-06-2023,530.36,Credit Card,Failed,POL48511316
PAY19862430,24-09-2024,976.46,Credit Card,Failed,POL06589548
PAY66515667,11-04-2023,678.58,Credit Card,Failed,POL81378407
PAY35934033,04-11-2023,218.88,Credit Card,Failed,POL00464071
PAY28466189,27-10-2023,905.2,Credit Card,Failed,POL96375176
PAY53725384,14-02-2022,1220.04,Credit Card,Failed,POL50060227
PAY71493232,13-09-2024,419.78,Credit Card,Failed,POL91111316
PAY74049033,09-09-2024,381.46,Credit Card,Failed,POL47001756
PAY16632104,14-01-2024,79.92,Credit Card,Failed,POL82064166
PAY98300849,05-10-2022,263.48,Credit Card,Failed,POL00074761
PAY34267439,28-03-2023,618.35,Credit Card,Failed,POL41691326
PAY59971920,08-08-2024,248.93,Credit Card,Failed,POL57724014
PAY39322994,20-02-2023,732.39,Credit Card,Failed,POL29750466
PAY95166771,05-03-2022,215.01,Credit Card,Failed,POL09901587
PAY03229214,04-06-2024,75.19,Credit Card,Failed,POL67451011
PAY22742191,02-07-2024,1142.97,Credit Card,Failed,POL99353162
PAY07265781,15-03-2024,855.63,Credit Card,Failed,POL99720690
PAY44958020,04-12-2024,1219.01,Credit Card,Failed,POL37551406
PAY82965222,03-07-2024,249.82,Credit Card,Failed,POL43027986
PAY98673290,04-05-2022,120.56,Credit Card,Failed,POL18418327
PAY12913106,16-05-2023,107.2,Credit Card,Failed,POL10731593
PAY29065356,25-09-2024,1178.38,Credit Card,Failed,POL11850737
PAY26425649,15-05-2022,1166.02,Credit Card,Failed,POL30184185
PAY95466843,02-09-2023,301.79,Credit Card,Failed,POL27274188
PAY99006925,21-06-2024,352.1,Credit Card,Failed,POL55024911
PAY83571989,14-06-2024,1077.54,Credit Card,Failed,POL11880653
PAY15344153,16-09-2023,354.91,Credit Card,Failed,POL32721241
PAY64384074,19-06-2022,163.52,Credit Card,Failed,POL19469435
PAY14557071,18-02-2024,512.27,Credit Card,Failed,POL95259878
PAY84248980,14-09-2024,965,Credit Card,Failed,POL74617245
PAY73362075,20-09-2024,156.53,Credit Card,Failed,POL18969442
PAY63713698,08-11-2023,278.94,Credit Card,Failed,POL32368471
PAY23883850,29-06-2024,361.63,Credit Card,Failed,POL31178570
PAY10945418,30-09-2023,947.05,Credit Card,Failed,POL07522607
PAY77955090,31-08-2024,984.83,Credit Card,Failed,POL40234969
PAY17315991,06-10-2023,452.34,Credit Card,Failed,POL62898897
PAY88916184,17-10-2022,1441.34,Credit Card,Failed,POL44850934
PAY83059344,30-10-2023,490.98,Credit Card,Failed,POL69932027
PAY21106655,13-05-2024,1499.98,Credit Card,Failed,POL85269593
PAY39610596,30-03-2022,1393.15,Credit Card,Failed,POL99450257
PAY87950122,04-06-2022,63.31,Credit Card,Failed,POL43843486
PAY29851072,27-06-2023,527.28,Credit Card,Failed,POL14632307
PAY94998154,08-05-2024,199.83,Credit Card,Failed,POL13181377
PAY12848042,27-06-2024,1057.83,Credit Card,Failed,POL94207540
PAY16493222,19-08-2023,591.31,Credit Card,Failed,POL67846790
PAY13434206,15-03-2024,739.54,Credit Card,Failed,POL30804068
PAY73245667,17-02-2024,370.68,Credit Card,Failed,POL97852810
PAY46251568,09-11-2022,659.68,Credit Card,Failed,POL22939272
PAY61088511,07-07-2022,1403.86,Credit Card,Failed,POL39585916
PAY14512261,16-01-2024,323.99,Credit Card,Failed,POL53613913
PAY29695441,12-11-2022,1376.74,Credit Card,Failed,POL63841611
PAY16719181,08-10-2022,1095.29,Credit Card,Failed,POL03499905
PAY25011084,27-08-2024,248.47,Credit Card,Failed,POL20003518
PAY47329076,07-02-2023,779.42,Credit Card,Failed,POL40777572
PAY10531839,15-07-2022,218.53,Credit Card,Failed,POL55191578
PAY05528575,30-04-2023,739.46,Credit Card,Failed,POL85531608
PAY58945606,07-05-2022,838.07,Credit Card,Failed,POL77562289
PAY25897092,05-01-2022,666.99,Credit Card,Failed,POL24070236
PAY12627218,17-11-2023,809.73,Credit Card,Failed,POL20270146
PAY61796810,08-09-2022,563.71,Credit Card,Failed,POL81985235
PAY73339481,06-07-2022,717.6,Credit Card,Failed,POL32214877
PAY52960392,04-08-2023,1326.27,Credit Card,Failed,POL22866808
PAY11754796,25-03-2023,1387.2,Credit Card,Failed,POL05753582
PAY80133762,08-02-2024,497.45,Credit Card,Failed,POL56082024
PAY85655979,02-08-2022,776.24,Credit Card,Failed,POL33725370
PAY21354952,29-08-2023,676.24,Credit Card,Failed,POL20158897
PAY98502431,29-08-2023,1494.64,Credit Card,Failed,POL68371036
PAY69593651,17-05-2022,893.47,Credit Card,Failed,POL16045417
PAY12870699,27-03-2022,247.15,Credit Card,Failed,POL89297739
PAY18324916,15-06-2022,1008.1,Credit Card,Failed,POL27482488
PAY36035412,05-12-2022,824.47,Credit Card,Failed,POL35135678
PAY90236648,01-03-2024,513.61,Credit Card,Failed,POL56020599
PAY47368379,07-04-2022,842.38,Credit Card,Failed,POL45114954
PAY02500081,20-11-2023,1219.9,Credit Card,Failed,POL20853634
PAY00754464,10-09-2024,703.66,Credit Card,Failed,POL96408694
PAY57330329,28-12-2023,259.85,Credit Card,Failed,POL34350307
PAY29253084,07-07-2023,948.96,Credit Card,Failed,POL19065185
PAY96831106,16-12-2022,469.97,Credit Card,Failed,POL01152460
PAY45663324,18-04-2023,940.39,Credit Card,Failed,POL21893654
PAY72206433,13-06-2022,1455.11,Credit Card,Failed,POL45378265
PAY01522837,11-12-2024,557.5,Credit Card,Failed,POL80932118
PAY05368726,11-03-2024,715.5,Credit Card,Failed,POL26187162
PAY05181291,01-03-2023,1051.44,Credit Card,Failed,POL31178570
PAY91241651,08-12-2022,922.76,Credit Card,Failed,POL11162373
PAY35811001,17-04-2024,575.15,Credit Card,Failed,POL46408344
PAY83631336,25-11-2023,175.97,Credit Card,Failed,POL05710643
PAY12551111,15-02-2024,1328.43,Credit Card,Failed,POL22221207
PAY52067595,07-02-2023,580.99,Credit Card,Failed,POL88521632
PAY28233400,06-10-2024,480.06,Credit Card,Failed,POL58597674
PAY71739809,11-01-2022,861.41,Credit Card,Failed,POL00638794
PAY59102739,11-04-2023,1284.5,Credit Card,Failed,POL14906583
PAY01669976,15-03-2024,956.18,Credit Card,Failed,POL26288388
PAY59438595,13-02-2022,1079.07,Credit Card,Failed,POL62636182
PAY50698790,30-04-2024,120.43,Credit Card,Failed,POL87625141
PAY03313013,13-06-2023,811.88,Credit Card,Failed,POL30832962
PAY07851079,05-03-2024,1064.39,Credit Card,Failed,POL98213594
PAY03017532,08-01-2023,1353.48,Credit Card,Failed,POL96932553
PAY19902234,24-03-2024,902.34,Credit Card,Failed,POL52061885
PAY54161185,29-06-2024,641.82,Credit Card,Failed,POL48601537
PAY65041927,08-11-2024,788.95,Credit Card,Failed,POL16158469
PAY70998431,22-11-2023,433.59,Credit Card,Failed,POL88411869
PAY82581730,28-03-2022,814.9,Credit Card,Failed,POL84536532
PAY93681111,20-05-2022,1067.33,Credit Card,Failed,POL47676177
PAY34320978,09-10-2022,602.49,Credit Card,Failed,POL35280348
PAY49612244,22-02-2022,314.94,Credit Card,Failed,POL31141839
PAY37993550,26-11-2024,981.66,Credit Card,Failed,POL62805195
PAY69233579,25-06-2022,1441.21,Credit Card,Failed,POL19469435
PAY41546466,31-10-2022,467.96,Credit Card,Failed,POL70904560
PAY06235782,23-08-2023,1115.29,Credit Card,Failed,POL97195462
PAY18756262,28-02-2022,892.74,Credit Card,Failed,POL04747372
PAY24856726,11-01-2023,1283.12,Credit Card,Failed,POL35251275
PAY91370922,17-01-2022,1027.46,Credit Card,Failed,POL60009654
PAY45530527,12-05-2023,275.46,Credit Card,Failed,POL54191606
PAY06732090,15-11-2024,1261.42,Credit Card,Failed,POL38268987
PAY12877342,10-08-2023,1078.47,Credit Card,Failed,POL95715427
PAY43943353,27-11-2023,746.76,Credit Card,Failed,POL00228879
PAY16035652,05-07-2023,543.87,Credit Card,Failed,POL61274835
PAY45302741,14-11-2023,182.39,Credit Card,Failed,POL49082754
PAY84276929,30-07-2023,1342.2,Credit Card,Failed,POL82263236
PAY43854571,08-08-2022,299.39,Credit Card,Failed,POL33527199
PAY18491490,08-09-2023,1378.45,Credit Card,Failed,POL91869303
PAY62385959,10-03-2022,1000.78,Credit Card,Failed,POL23937265
PAY85429396,19-03-2024,1496.85,Credit Card,Failed,POL85323496
PAY41155833,25-02-2023,1219.41,Credit Card,Failed,POL76589663
PAY54486159,06-11-2023,288.44,Credit Card,Failed,POL64810571
PAY87835593,12-03-2022,892.47,Credit Card,Failed,POL62189642
PAY94187072,14-01-2024,728.39,Credit Card,Failed,POL70775475
PAY66417029,27-03-2023,620.67,Credit Card,Failed,POL88760778
PAY72902734,12-01-2023,524,Credit Card,Failed,POL76939080
PAY10079928,19-09-2023,1215.96,Credit Card,Failed,POL85755692
PAY49098423,30-08-2024,129.18,Credit Card,Failed,POL80450492
PAY10704837,20-02-2022,264.3,Credit Card,Failed,POL83835374
PAY47200755,25-08-2024,696.47,Credit Card,Failed,POL72353827
PAY75177627,22-11-2024,949.27,Credit Card,Failed,POL51049013
PAY74864238,03-09-2024,671.03,Credit Card,Failed,POL18306800
PAY86949638,04-08-2024,1227.17,Credit Card,Failed,POL96200610
PAY15712117,25-08-2022,587.49,Credit Card,Failed,POL08698776
PAY79380557,14-03-2022,174.52,Credit Card,Failed,POL71218396
PAY26022454,21-05-2024,821.35,Credit Card,Failed,POL32615380
PAY40451876,06-01-2024,936.5,Credit Card,Failed,POL94998693
PAY86661461,18-12-2023,479.58,Credit Card,Failed,POL15531962
PAY55428022,14-12-2024,1436.76,Credit Card,Failed,POL19433237
PAY32828347,09-02-2022,1028.2,Credit Card,Failed,POL23057519
PAY14674425,06-03-2023,100.12,Credit Card,Failed,POL38068729
PAY61536490,09-12-2023,1337.47,Credit Card,Failed,POL05845525
PAY04793253,01-04-2024,386.92,Credit Card,Failed,POL43731827
PAY41118913,30-05-2023,518.17,Credit Card,Failed,POL19560921
PAY99318333,21-03-2022,181.69,Credit Card,Failed,POL50239325
PAY71561698,27-07-2024,334.39,Credit Card,Failed,POL46047482
PAY23006627,26-12-2022,760.9,Credit Card,Failed,POL89915201
PAY95838204,25-03-2024,1365.55,Credit Card,Failed,POL24753734
PAY16526846,15-11-2023,1474.55,Credit Card,Failed,POL29164247
PAY16346591,14-03-2024,105.59,Credit Card,Failed,POL87901583
PAY18476671,14-09-2022,1326.82,Credit Card,Failed,POL93053026
PAY99724251,04-07-2024,459.02,Credit Card,Failed,POL53146582
PAY26371901,14-02-2024,410.61,Credit Card,Failed,POL80996561
PAY22015900,17-10-2024,723.93,Credit Card,Failed,POL58185281
PAY87287089,18-10-2022,158.2,Credit Card,Failed,POL47434227
PAY50134425,08-01-2022,572.56,Credit Card,Failed,POL72517283
PAY54555735,11-07-2022,1236.71,Credit Card,Failed,POL67368474
PAY59707297,24-01-2022,1078.31,Credit Card,Failed,POL41959725
PAY04094645,24-03-2023,450.7,Credit Card,Failed,POL46550237
PAY30376230,17-03-2022,1140.09,Credit Card,Failed,POL32589913
PAY53488396,24-06-2023,457.97,Credit Card,Failed,POL69068296
PAY90198864,20-02-2023,247.48,Credit Card,Failed,POL09901587
PAY39335523,31-12-2021,463.7,Credit Card,Failed,POL38116452
PAY87287529,13-02-2022,1385.71,Credit Card,Failed,POL52327651
PAY17066582,12-07-2024,1111.02,Credit Card,Failed,POL15046507
PAY41569807,26-09-2022,1127.62,Credit Card,Failed,POL20995447
PAY70912861,30-09-2024,853.5,Credit Card,Failed,POL67383698
PAY89748481,25-04-2024,314.62,Credit Card,Failed,POL13756321
PAY37500391,19-07-2022,720.99,Credit Card,Failed,POL80674848
PAY36315044,11-08-2022,766.07,Credit Card,Failed,POL40028433
PAY88598994,07-01-2023,291.64,Credit Card,Failed,POL19053430
PAY76393179,12-03-2024,170.52,Credit Card,Failed,POL81188650
PAY25268597,07-12-2023,437.68,Credit Card,Failed,POL55243233
PAY07105340,15-04-2024,820.11,Credit Card,Failed,POL27597307
PAY60355227,28-09-2024,535.9,Credit Card,Failed,POL25372382
PAY55358121,09-10-2023,613.37,Credit Card,Failed,POL66640089
PAY76164455,22-08-2024,1460.54,Credit Card,Failed,POL39193067
PAY20794386,31-01-2023,369.48,Credit Card,Failed,POL11723296
PAY79267442,25-01-2023,63.89,Credit Card,Failed,POL23901301
PAY69271758,23-05-2024,1291.43,Credit Card,Failed,POL42847651
PAY26373495,16-12-2024,1361.37,Credit Card,Failed,POL44670716
PAY39455269,27-02-2022,1441.79,Credit Card,Failed,POL46015732
PAY10142336,11-07-2022,1427.77,Credit Card,Failed,POL96697698
PAY89128484,17-03-2023,336.6,Credit Card,Failed,POL64234033
PAY78171614,17-11-2022,558.88,Credit Card,Failed,POL97141577
PAY32452390,08-01-2023,1099.08,Credit Card,Failed,POL55191578
PAY34592320,15-01-2024,314.65,Credit Card,Failed,POL38330072
PAY55510931,08-07-2024,176.9,Credit Card,Failed,POL48969594
PAY89101892,16-04-2024,1127.34,Credit Card,Failed,POL78507070
PAY67180043,07-11-2022,1095.07,Credit Card,Failed,POL63989865
PAY29970083,21-09-2022,1455.45,Credit Card,Failed,POL06372967
PAY15756122,25-03-2022,1256.1,Credit Card,Failed,POL93327871
PAY35289214,22-07-2022,220.63,Credit Card,Failed,POL77471080
PAY81303070,13-01-2022,858.88,Credit Card,Failed,POL63433584
PAY74075072,19-05-2022,498.32,Credit Card,Failed,POL56805499
PAY04101515,10-06-2022,932.56,Credit Card,Failed,POL30499231
PAY62957715,01-10-2023,300.29,Credit Card,Failed,POL33850550
PAY40373018,10-08-2024,221.86,Credit Card,Failed,POL16109896
PAY36799278,11-02-2022,439.17,Credit Card,Failed,POL49437324
PAY25103914,14-01-2023,767.23,Credit Card,Failed,POL46013781
PAY76652197,21-08-2024,400.37,Credit Card,Failed,POL21189445
PAY60995270,14-05-2024,722.45,Credit Card,Failed,POL41034337
PAY40902205,25-05-2023,1186.72,Credit Card,Failed,POL81043217
PAY59568741,25-11-2022,1392.26,Credit Card,Failed,POL10547334
PAY19207340,03-08-2023,800.5,Credit Card,Failed,POL02880116
PAY98080011,25-10-2024,358.82,Credit Card,Failed,POL93758442
PAY73379156,02-08-2023,340.72,Credit Card,Failed,POL11162574
PAY37642916,06-09-2023,1208.75,Credit Card,Failed,POL31588332
PAY15760378,15-05-2023,431.09,Credit Card,Failed,POL31299981
PAY03215929,25-07-2022,612.84,Credit Card,Failed,POL14708909
PAY03479257,20-12-2024,108.07,Credit Card,Failed,POL11989725
PAY38130961,07-02-2024,879.3,Credit Card,Failed,POL40877445
PAY27827042,12-06-2022,754.79,Credit Card,Failed,POL23565642
PAY42496484,25-02-2024,179.75,Credit Card,Failed,POL35727736
PAY77349598,14-01-2024,1365.44,Credit Card,Failed,POL36714919
PAY49315154,22-10-2024,1235.64,Credit Card,Failed,POL27460532
PAY29131576,05-05-2024,590.69,Credit Card,Failed,POL80333003
PAY77055465,04-02-2023,100.82,Credit Card,Failed,POL32822609
PAY65222508,18-10-2024,1483.81,Credit Card,Failed,POL73942223
PAY78481956,25-04-2024,1326.73,Credit Card,Failed,POL07078939
PAY47935196,30-08-2022,880.65,Credit Card,Failed,POL47741439
PAY10638988,09-02-2023,288.82,Credit Card,Failed,POL68080704
PAY26778364,06-11-2023,950.81,Credit Card,Failed,POL32850811
PAY68269238,26-07-2022,610.15,Credit Card,Failed,POL23066229
PAY78038860,14-09-2022,711.63,Credit Card,Failed,POL26967918
PAY91587270,11-05-2024,630.04,Credit Card,Failed,POL86085378
PAY09049138,27-02-2024,1005.12,Credit Card,Failed,POL81378407
PAY32327669,07-10-2023,256.27,Credit Card,Failed,POL22369979
PAY25268649,28-01-2024,440.3,Credit Card,Failed,POL01957491
PAY10206100,14-07-2024,126.09,Credit Card,Failed,POL62266023
PAY52036226,18-03-2023,841.89,Credit Card,Failed,POL44219481
PAY00076889,07-04-2022,746.44,Credit Card,Failed,POL53814466
PAY86000512,02-02-2024,1082.85,Credit Card,Failed,POL89182008
PAY26302494,27-05-2023,316.09,Credit Card,Failed,POL67383698
PAY91445295,23-08-2024,1476.25,Credit Card,Failed,POL13071740
PAY90075354,29-11-2022,858.29,Credit Card,Failed,POL34491800
PAY97556238,03-05-2023,534.84,Credit Card,Failed,POL19274658
PAY48565072,24-03-2022,954.51,Credit Card,Failed,POL52778521
PAY39853959,20-12-2022,685.98,Credit Card,Failed,POL65279232
PAY94124106,26-09-2022,297.95,Credit Card,Failed,POL83784659
